STATION,NAME,DATE,,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT01,WT03,WT04,WT05,WT06,WT09,WT10,WT11,WT14
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/12/1970,,,,,0,0,0,30,13,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/13/1970,,,,,0,0,0,28,22,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/14/1970,,,,,0,0,0,28,6,26,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/15/1970,,,,,0,0,0,33,17,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/16/1970,,,,,0,0,0,35,19,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/17/1970,,,,,0,0,0,36,30,34,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/18/1970,,,,,0.01,0,0,34,30,31,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/19/1970,,,,,0,0,0,32,25,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/20/1970,,,,,0,0,0,33,18,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/21/1970,,,,,0.09,1.5,1,29,17,28,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/22/1970,,,,,0.51,4.5,6,28,-1,0,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/23/1970,,,,,0,0,6,10,-5,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/24/1970,,,,,0.08,1,5,16,-13,16,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/25/1970,,,,,0,0,4,33,15,27,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/26/1970,,,,,0,0,4,27,10,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/27/1970,,,,,0.06,0.5,5,22,-2,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/28/1970,,,,,0.09,2,6,27,11,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/29/1970,,,,,0,0,5,32,22,22,,,,,,1,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",11/30/1970,,,,,0,0,4,35,4,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/01/1970,,,,,0.15,1.5,4,37,24,25,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/02/1970,,,,,0,0,4,25,11,16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/03/1970,,,,,0.41,5,9,18,9,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/04/1970,,,,,0.01,0,8,21,3,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/05/1970,,,,,0,0,8,20,-5,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/06/1970,,,,,0,0,8,4,-17,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/07/1970,,,,,0,0,7,26,3,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/08/1970,,,,,0,0,7,32,9,29,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/09/1970,,,,,0,0,7,29,0,1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/10/1970,,,,,0,0,7,7,-4,2,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/11/1970,,,,,0,0,7,21,-17,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/12/1970,,,,,0,0,7,25,18,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/13/1970,,,,,0,0,7,24,5,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/14/1970,,,,,0,0,7,12,-12,7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/15/1970,,,,,0,0,7,15,-2,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/16/1970,,,,,0,0,7,17,-7,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/17/1970,,,,,0.05,0.5,7,22,2,22,,,,,,1,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/18/1970,,,,,0,0,7,25,1,2,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/19/1970,,,,,0,0,7,4,-11,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/20/1970,,,,,0,0,7,1,-20,-5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/21/1970,,,,,0,0,7,9,-17,7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/22/1970,,,,,0.26,4,11,20,6,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/23/1970,,,,,0.27,4,15,19,-11,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/24/1970,,,,,0,0,15,15,-15,9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/25/1970,,,,,0,0,15,11,-15,7,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/26/1970,,,,,0.42,1.5,15,29,6,13,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/27/1970,,,,,0,0,15,13,-20,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/28/1970,,,,,0,0,14,8,-23,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/29/1970,,,,,0,0,14,13,-15,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/30/1970,,,,,0,0,14,19,8,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",12/31/1970,,,,,0,0,14,26,0,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/01/1971,,,,,0,0,13,25,10,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/02/1971,,,,,0,0,13,22,0,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/03/1971,,,,,0,0,13,15,-13,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/04/1971,,,,,0,0,13,6,-10,-7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/05/1971,,,,,0,0,12,-3,-18,-7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/06/1971,,,,,0,0,12,3,-19,-1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/07/1971,,,,,0,0,12,7,-23,0,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/08/1971,,,,,0.02,1,13,17,-6,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/09/1971,,,,,0.04,1.5,15,23,15,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/10/1971,,,,,0,0.5,15,17,-17,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/11/1971,,,,,0.11,1.5,16,-3,-15,-7,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/12/1971,,,,,0,0,16,-2,-20,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/13/1971,,,,,0.22,4.5,20,15,-6,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/14/1971,,,,,0,0.5,19,14,-18,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/15/1971,,,,,0,0,18,-2,-27,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/16/1971,,,,,0.11,2,19,5,-10,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/17/1971,,,,,0,0,19,10,-18,6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/18/1971,,,,,0,0,18,6,-9,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/19/1971,,,,,0,0,18,10,-29,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/20/1971,,,,,0,0,16,24,1,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/21/1971,,,,,0.03,0.5,17,27,8,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/22/1971,,,,,0,0,16,24,4,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/23/1971,,,,,0,0,16,11,-8,0,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/24/1971,,,,,0,0,16,8,-19,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/25/1971,,,,,0.41,6,22,4,-8,-1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/26/1971,,,,,0,0,21,-1,-28,-15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/27/1971,,,,,0,0,21,1,-27,-3,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/28/1971,,,,,0,0,20,3,-25,1,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/29/1971,,,,,0.16,2.5,23,6,-10,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/30/1971,,,,,0,0,23,-10,-22,-13,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",01/31/1971,,,,,0,0,21,-8,-21,-10,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/01/1971,,,,,0,0,21,-5,-20,-6,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/02/1971,,,,,0.02,1,22,8,-25,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/03/1971,,,,,0.11,2.5,22,11,-18,11,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/04/1971,,,,,0.11,2,24,20,9,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/05/1971,,,,,0,0,23,17,3,4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/06/1971,,,,,0,0,22,5,-17,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/07/1971,,,,,0,0,22,-3,-32,-9,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/08/1971,,,,,0,0,22,1,-36,-4,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/09/1971,,,,,0,0,21,14,-24,12,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/10/1971,,,,,0,0,21,28,8,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/11/1971,,,,,0,0,21,22,17,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/12/1971,,,,,0,0,21,18,-15,5,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/13/1971,,,,,0,0,20,13,-22,11,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/14/1971,,,,,0,0,20,32,9,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/15/1971,,,,,0,0,19,33,-1,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/16/1971,,,,,0,0,18,44,28,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/17/1971,,,,,0,0,18,44,25,39,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/18/1971,,,,,0,0,18,39,8,23,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/19/1971,,,,,0.03,0.5,19,26,10,23,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/20/1971,,,,,0.01,0,19,26,15,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/21/1971,,,,,0,0,18,27,9,22,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/22/1971,,,,,0,0,18,33,-8,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/23/1971,,,,,0,0,18,38,-2,35,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/24/1971,,,,,0,0,18,35,4,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/25/1971,,,,,0,0,17,45,17,42,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/26/1971,,,,,0.07,1,18,42,17,32,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/27/1971,,,,,0.41,4,21,32,12,17,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",02/28/1971,,,,,0,0,20,25,0,18,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/01/1971,,,,,0,0,20,18,-16,14,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/02/1971,,,,,0,0,20,28,-8,20,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/03/1971,,,,,0,0,19,31,-16,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/04/1971,,,,,0,0,19,35,8,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/05/1971,,,,,0.09,1,20,33,14,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/06/1971,,,,,0,0,20,27,13,16,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/07/1971,,,,,0,0,20,22,2,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/08/1971,,,,,0,0,20,29,-15,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/09/1971,,,,,0,0,20,27,6,24,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/10/1971,,,,,0.08,1.5,21,28,17,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/11/1971,,,,,0,0,20,35,6,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/12/1971,,,,,0.1,1.5,20,39,30,37,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/13/1971,,,,,0,0,19,41,26,39,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/14/1971,,,,,0.01,0,18,39,33,34,,,,1,1,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/15/1971,,,,,0.08,0.5,17,34,21,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/16/1971,,,,,0,0,17,34,1,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/17/1971,,,,,0,0,17,40,7,35,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/18/1971,,,,,0,0,17,35,24,31,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/19/1971,,,,,0,0,16,37,12,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/20/1971,,,,,0,0,16,36,21,32,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/21/1971,,,,,0.08,1.5,17,36,17,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/22/1971,,,,,0,0.5,17,25,7,15,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/23/1971,,,,,0,0,17,22,0,17,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/24/1971,,,,,0,0,17,27,-3,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/25/1971,,,,,0.03,0.5,17,33,17,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/26/1971,,,,,0.08,0.5,16,41,27,34,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/27/1971,,,,,0.29,2.5,18,35,29,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/28/1971,,,,,0.13,1.5,19,33,24,25,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/29/1971,,,,,0,0,17,40,9,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/30/1971,,,,,0,0,16,46,24,44,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",03/31/1971,,,,,0,0,12,54,35,48,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/01/1971,,,,,0.19,2,13,48,15,15,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/02/1971,,,,,0.12,1.5,13,21,9,19,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/03/1971,,,,,0,0,13,31,10,27,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/04/1971,,,,,0,0,12,35,3,30,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/05/1971,,,,,0,0,10,43,11,39,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/06/1971,,,,,0,0,7,57,29,53,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/07/1971,,,,,0,0,5,63,22,59,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/08/1971,,,,,0,0,4,60,38,47,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/09/1971,,,,,0,0,4,56,27,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/10/1971,,,,,0,0,3,65,30,64,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/11/1971,,,,,0,0,2,64,41,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/12/1971,,,,,0,0,2,51,26,40,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/13/1971,,,,,0.09,1,2,42,16,33,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/14/1971,,,,,0,0,0,51,16,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/15/1971,,,,,0,0,0,70,37,68,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/16/1971,,,,,0.05,0,0,69,48,51,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/17/1971,,,,,0,0,0,64,27,59,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/18/1971,,,,,0.3,0,0,60,39,48,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/19/1971,,,,,0.25,0,0,64,46,64,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/20/1971,,,,,0,0,0,71,44,69,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/21/1971,,,,,0,0,0,69,34,54,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/22/1971,,,,,0,0,0,64,25,60,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/23/1971,,,,,0,0,0,63,31,51,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/24/1971,,,,,0,0,0,53,22,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/25/1971,,,,,0.03,0,0,48,35,35,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/26/1971,,,,,0.08,0,0,59,28,53,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/27/1971,,,,,0.51,2,2,53,32,33,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/28/1971,,,,,0.26,1,0,44,32,40,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/29/1971,,,,,0,0,0,50,34,47,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",04/30/1971,,,,,0.05,0,0,50,38,43,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/01/1971,,,,,0,0,0,49,29,42,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/02/1971,,,,,0,0,0,58,26,56,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/03/1971,,,,,0,0,0,65,25,60,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/04/1971,,,,,0.23,0,0,68,42,64,,,1,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/05/1971,,,,,0,0,0,66,29,64,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/06/1971,,,,,0,0,0,68,30,66,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/07/1971,,,,,0,0,0,66,36,50,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/08/1971,,,,,0,0,0,,,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/09/1971,,,,,0,0,0,,,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/10/1971,,,,,0,0,0,79,40,67,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/11/1971,,,,,0,0,0,67,37,40,,,,1,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/12/1971,,,,,0,0,0,62,24,60,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/13/1971,,,,,0,0,0,72,42,70,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/14/1971,,,,,0,0,0,83,35,73,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/15/1971,,,,,0.04,0,0,73,42,62,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/16/1971,,,,,0,0,0,76,35,74,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/17/1971,,,,,0,0,0,76,60,69,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/18/1971,,,,,0,0,0,68,43,48,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/19/1971,,,,,0.38,0,0,48,33,37,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/20/1971,,,,,0.01,0,0,64,35,56,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/21/1971,,,,,0,0,0,65,32,61,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/22/1971,,,,,0.5,0,0,63,40,50,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/23/1971,,,,,0.7,0,0,50,46,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/24/1971,,,,,0.18,0,0,49,41,42,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/25/1971,,,,,0.09,0,0,50,36,49,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/26/1971,,,,,0,0,0,66,31,61,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/27/1971,,,,,0,0,0,,34,,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/28/1971,,,,,0,0,0,76,,73,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/29/1971,,,,,0,0,0,74,53,66,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/30/1971,,,,,0,0,0,66,48,59,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",05/31/1971,,,,,0.15,0,0,64,43,52,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/01/1971,,,,,0,0,0,69,37,68,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/02/1971,,,,,0,0,0,77,41,72,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/03/1971,,,,,0,0,0,83,51,83,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/04/1971,,,,,0.04,0,0,83,53,71,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/05/1971,,,,,0,0,0,76,62,72,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/06/1971,,,,,0,0,0,85,52,77,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/07/1971,,,,,0,0,0,77,55,56,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/08/1971,,,,,0,0,0,74,36,69,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/09/1971,,,,,0,0,0,75,48,70,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/10/1971,,,,,0.18,0,0,70,56,69,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/11/1971,,,,,0,0,0,79,58,75,,,1,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/12/1971,,,,,0.48,0,0,85,55,78,,,1,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/13/1971,,,,,0,0,0,81,56,77,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/14/1971,,,,,0,0,0,81,50,80,,,,,,,,,,
USC00214106,"ITASCA UNIVERSITY OF MINN, MN US",06/15/1971,,,,,0,0,0,86,52,81,,,,,,,,,,
